isbn10,NYT
544102762,1
1400032059,1
425247856,1
1612629792,1
316263893,1
1421578565,1
1626921202,1
316377953,1
1455584738,1
1476749086,1
1455521264,1
451414128,1
515154156,1
545326990,1
545132061,1
545540607,1
1419712179,1
1607060760,1
62376330,1
143125478,1
812974492,1
307476073,1
374533555,1
399255370,1
803741715,1
803736800,1
316199982,1
62330160,1
1595586431,1
1603093001,1
1418525650,1
1603094008,1
1555976905,1
1591451884,1
1878424319,1
805098542,1
1577314808,1
62333933,1
805095152,1
553380168,1
544272994,1
307352153,1
081298160X,1
62209272,1
385738765,1
141971189X,1
62111086,1
62059955,1
None,1
679603751,1
802123414,1
399174060,1
161723012X,1
425267725,1
1455521167,1
61950726,1
553418025,1
145558472X,1
307957659,1
1455599719,1
1466878819,1
1250038820,1
1250051983,1
014241493X,1
142402516,1
None,1
1594746036,1
62310631,1
1607747308,1
1476772290,1
080241270X,1
1501100106,1
385348614,1
802123414,1
1466878819,1
1451667329,1
451475844,1
054422809X,1
1476772290,1
,1
1476757801,1
1476709564,1
62218360,1
,1
62268341,1
62295896,1
1476791546,1
081299499X,1
375869026,1
316322148,1
61992275,1
544107713,1
307931471,1
698185390,1
None,1
698186206,1
1466862602,1
1466854227,1
307408868,1
62376330,1
143125478,1
307957659,1
679603751,1
1400076315,1
147675571X,1
393244814,1
385539002,1
385523394,1
984504176,1
62316095,1
159420537X,1
761169253,1
61959162,1
698185390,1
None,1
1466854227,1
698186206,1
1466862602,1
553446754,1
None,1
62218360,1
307957659,1
767917456,1
1476769893,1
1455532703,1
316322407,1
62114972,1
1452140863,1
147675571X,1
393244814,1
385539002,1
069116472X,1
1595231102,1
307408868,1
None,1
62218301,1
385486804,1
375708278,1
802123414,1
761148574,1
,1
1451663889,1
62247018,1
1414376715,1
None,1
1452137471,1
1476780064,1
847845095,1
1501100106,1
1939457319,1
1623363586,1
307986276,1
316338818,1
545685176,1
545685168,1
545669936,1
054568515X,1
786965606,1
1594633665,1
451417070,1
525953507,1
1476746583,1
1250056233,1
785190406,1
1401216676,1
1608198065,1
1596435739,1
1419715984,1
307408868,1
805095152,1
385347405,1
802123414,1
080509668X,1
62376330,1
679603751,1
080509668X,1
316007544,1
1476769893,1
805095152,1
1501100106,1
1401945163,1
316376469,1
316230022,1
62268341,1
1476791546,1
081299499X,1
316056898,1
399165959,1
1451654685,1
1416591060,1
544102762,1
1400032059,1
425247856,1
1612629792,1
316263893,1
316377953,1
1612629814,1
1612620248,1
1455584738,1
1476749086,1
345528867,1
1455521264,1
373779615,1
545326990,1
545132061,1
545540607,1
1419712179,1
1607060760,1
62376330,1
143125478,1
812974492,1
307476073,1
1439170916,1
803741715,1
399255370,1
1452126992,1
803736800,1
62330160,1
1595586431,1
1603093001,1
1418525650,1
1603094008,1
1555976905,1
1591451884,1
1878424319,1
805098542,1
1577314808,1
62333933,1
805095152,1
553380168,1
544272994,1
307352153,1
081298160X,1
62209272,1
385738765,1
141971189X,1
1466868864,1
545535212,1
None,1
679603751,1
802123414,1
399174060,1
161723012X,1
425267725,1
61950726,1
145558472X,1
1455521167,1
553418025,1
307957659,1
1455599719,1
1466878819,1
1250038820,1
1250051983,1
014241493X,1
142402516,1
None,1
1594746036,1
None,1
1607747308,1
1476772290,1
1426211929,1
1501100106,1
080241270X,1
802123414,1
1466878819,1
1451667329,1
451475844,1
054422809X,1
1476772290,1
,1
1476757801,1
1476709564,1
62218360,1
,1
62268341,1
62295896,1
1476791546,1
081299499X,1
375869026,1
61992275,1
031632793X,1
399252517,1
316322148,1
698185390,1
1455520667,1
,1
698186206,1
,1
62305212,1
307408868,1
1627795073,1
143125478,1
62376330,1
1400076315,1
147675571X,1
393244814,1
385539002,1
385523394,1
984504176,1
62316095,1
159420537X,1
761169253,1
61959162,1
698185390,1
,1
1455520667,1
698186206,1
1476776105,1
62305212,1
553446754,1
62248499,1
307405729,1
None,1
1476769893,1
1455532703,1
316322407,1
62114972,1
1452140863,1
147675571X,1
393244814,1
385539002,1
069116472X,1
1595231102,1
307408868,1
None,1
62218301,1
385486804,1
375708278,1
802123414,1
761148574,1
,1
1451663889,1
62247018,1
1414376715,1
None,1
1452137471,1
1476780064,1
847845095,1
1501100106,1
1939457319,1
1623363586,1
307986276,1
316338818,1
545685176,1
545685168,1
545669936,1
054568515X,1
786965606,1
1594633665,1
1476746583,1
525953507,1
399169164,1
802123538,1
1401216676,1
785190406,1
1608198065,1
1596435739,1
345529375,1
1627795073,1
307408868,1
62305190,1
805095152,1
684808277,1
62376330,1
679603751,1
080509668X,1
316007544,1
1476769893,1
805095152,1
1501100106,1
1401945163,1
316376469,1
316230022,1
62268341,1
1476791546,1
081299499X,1
316056898,1
399165959,1
1451654685,1
1416591060,1
544102762,1
1400032059,1
425247856,1
1421578670,1
316263893,1
1612629792,1
1612627986,1
316377953,1
1455584738,1
1476749086,1
425275116,1
440212561,1
425279227,1
545326990,1
545132061,1
545540607,1
785190228,1
1603093001,1
62376330,1
143125478,1
316204374,1
307476073,1
812974492,1
399255370,1
803741715,1
62351354,1
1452126992,1
803736800,1
1595586431,1
1603093001,1
1418525650,1
1603094008,1
1555976905,1
1591451884,1
1878424319,1
805098542,1
1577314808,1
62333933,1
805095152,1
553380168,1
544272994,1
307352153,1
081298160X,1
62209272,1
385738765,1
141971189X,1
None,1
62059955,1
None,1
679603751,1
802123414,1
399174060,1
161723012X,1
316055441,1
425267725,1
145558472X,1
1455521167,1
62315005,1
307957659,1
1455599719,1
1466878819,1
1250038820,1
1250051983,1
014241493X,1
142402516,1
None,1
62310631,1
1594746036,1
1607747308,1
1476772290,1
1501100106,1
080241270X,1
1623363586,1
802123414,1
1451667329,1
989435105,1
1137280107,1
62242407,1
1476772290,1
1455504211,1
385347405,1
1476757801,1
081298160X,1
147673075X,1
684808277,1
,1
62268341,1
1501104837,1
375869026,1
61992275,1
544107713,1
307931471,1
763678880,1
None,1
698185390,1
698186206,1
1455520667,1
None,1
081299325X,1
1627795073,1
307408868,1
143125478,1
62305190,1
038553874X,1
None,1
1501110306,1
,1
375725601,1
393240185,1
1594487138,1
984504176,1
307410269,1
871404389,1
None,1
698185390,1
698186206,1
1476778019,1
None,1
679645039,1
553446754,1
None,1
62305212,1
307957659,1
393240185,1
038553874X,1
393247686,1
1455532703,1
316369152,1
307408868,1
385504527,1
62218301,1
385486804,1
62116169,1
802123414,1
761148574,1
307405729,1
1501104837,1
1451663889,1
62305212,1
736963073,1
847844773,1
1617691518,1
1476780064,1
1501100106,1
544609719,1
1623363586,1
1426211929,1
1936493969,1
545685176,1
545685168,1
756686067,1
545427711,1
054568515X,1
1594633665,1
399170863,1
1476746583,1
125001011X,1
525953507,1
1401216676,1
078519116X,1
1608198065,1
785190953,1
785190406,1
081299325X,1
1627795073,1
1455504211,1
307408868,1
62305190,1
62376330,1
1455584908,1
62305212,1
679603751,1
1455504211,1
805095152,1
1501100106,1
1426211929,1
385347723,1
307405729,1
62268341,1
1476791546,1
1617750255,1
307886271,1
316056898,1
316263893,1
1612620248,1
1612629792,1
316080845,1
1626921202,1
1455520632,1
425275116,1
1476749086,1
440212561,1
553573403,1
545326990,1
545132061,1
545540607,1
1419712179,1
1607065967,1
143125478,1
316204374,1
62376330,1
812974492,1
307476073,1
803741715,1
399255370,1
811879542,1
803736800,1
811877825,1
1595586431,1
1603093001,1
1603094008,1
1594204292,1
1590793099,1
080241270X,1
038553874X,1
802123414,1
307405729,1
1592408419,1
081299325X,1
1591451884,1
1878424319,1
62248499,1
,1
805095152,1
316204374,1
544272994,1
1439170916,1
081298160X,1
385738765,1
62209272,1
141971189X,1
545044251,1
1423146735,1
143125478,1
679603751,1
802123414,1
1476743827,1
307594963,1
316055441,1
425267725,1
61950726,1
553418025,1
1455521167,1
307957659,1
1250038820,1
1137280107,1
316246166,1
1455599719,1
014241493X,1
142402516,1
None,1
1594746036,1
62280686,1
1607747308,1
544609719,1
385347723,1
080241270X,1
1501100106,1
802123414,1
1451667329,1
989435105,1
1137280107,1
62242407,1
1476772290,1
1455504211,1
385347405,1
1476757801,1
081298160X,1
147673075X,1
684808277,1
,1
62268341,1
1501104837,1
375869026,1
61992275,1
544107713,1
399252517,1
307931471,1
1455586382,1
698185390,1
006231114X,1
,1
None,1
1455584908,1
081299325X,1
038553874X,1
1627795073,1
307408868,1
038553874X,1
None,1
1501110306,1
,1
375725601,1
393240185,1
1594487138,1
984504176,1
307410269,1
871404389,1
1455586382,1
698185390,1
006231114X,1
None,1
,1
1455584894,1
038553874X,1
553446754,1
None,1
None,1
393240185,1
038553874X,1
393247686,1
1455532703,1
316369152,1
307408868,1
385504527,1
62218301,1
385486804,1
62116169,1
802123414,1
761148574,1
307405729,1
1501104837,1
1451663889,1
62305212,1
736963073,1
847844773,1
1617691518,1
1476780064,1
1501100106,1
544609719,1
1623363586,1
1426211929,1
1936493969,1
545685176,1
545685168,1
756686067,1
545427711,1
054568515X,1
1455559822,1
1594633665,1
1476746583,1
62311115,1
307594173,1
1419715364,1
307908275,1
1401253415,1
1401216676,1
1620100053,1
081299325X,1
1455584908,1
1627795073,1
385538731,1
307408868,1
62376330,1
1455584908,1
62305212,1
679603751,1
1455504211,1
805095152,1
1501100106,1
1426211929,1
385347723,1
307405729,1
62268341,1
1476791546,1
1617750255,1
307886271,1
316056898,1
316340022,1
316383058,1
316263893,1
1626921415,1
1421576074,1
1455584738,1
425275116,1
1476749086,1
440212561,1
62311093,1
545326990,1
545132061,1
545540607,1
1419712179,1
1563893428,1
143125478,1
62376330,1
316204374,1
812974492,1
307476073,1
399255370,1
803741715,1
811879542,1
1452126992,1
803736800,1
1595586431,1
1603093001,1
1603094008,1
1594204292,1
1590793099,1
080241270X,1
038553874X,1
802123414,1
307405729,1
1592408419,1
081299325X,1
1591451884,1
1878424319,1
62248499,1
,1
805095152,1
316204374,1
544272994,1
1439170916,1
081298160X,1
385738765,1
62209272,1
141971189X,1
None,1
148144316X,1
143125478,1
679603751,1
802123414,1
1476743827,1
307594963,1
316055441,1
425267725,1
1455521167,1
61950726,1
553418025,1
307957659,1
1250038820,1
1137280107,1
316246166,1
1455599719,1
014241493X,1
142402516,1
None,1
1594746036,1
62280686,1
1607747308,1
544609719,1
316380105,1
080241270X,1
1401945163,1
802123414,1
1451667329,1
989435105,1
1137280107,1
62242407,1
1476772290,1
1455504211,1
385347405,1
1476757801,1
081298160X,1
147673075X,1
684808277,1
,1
62268341,1
1501104837,1
375869026,1
61992275,1
547577311,1
399252517,1
872866831,1
None,1
698185390,1
1455586382,1
,1
None,1
None,1
1455584908,1
081299325X,1
143125478,1
307408868,1
038553874X,1
None,1
1501110306,1
,1
375725601,1
393240185,1
1594487138,1
984504176,1
307410269,1
871404389,1
None,1
698185390,1
1455586382,1
None,1
1250020077,1
None,1
None,1
553446754,1
1455584894,1
038553874X,1
393240185,1
038553874X,1
393247686,1
1455532703,1
316369152,1
307408868,1
385504527,1
62218301,1
385486804,1
62116169,1
802123414,1
761148574,1
307405729,1
1501104837,1
1451663889,1
62305212,1
736963073,1
847844773,1
1617691518,1
1476780064,1
1501100106,1
544609719,1
1623363586,1
1426211929,1
1936493969,1
545685176,1
545685168,1
756686067,1
545427711,1
054568515X,1
399168796,1
1455559822,1
1594633665,1
1476746583,1
307594173,1
1620100053,1
1401216676,1
1608198065,1
307908275,1
785190406,1
525427651,1
081299325X,1
1455584908,1
1627795073,1
307408868,1
62376330,1
1455584908,1
62305212,1
679603751,1
1455504211,1
805095152,1
1501100106,1
1426211929,1
385347723,1
307405729,1
62268341,1
1476791546,1
1617750255,1
307886271,1
316056898,1
1941220150,1
316340022,1
1612629946,1
1421578565,1
1612620248,1
804178755,1
373779976,1
425275116,1
1455584738,1
006213471X,1
545326990,1
545132061,1
545540607,1
545813875,1
1419712179,1
143125478,1
62376330,1
316204374,1
812974492,1
1602862796,1
803741715,1
399255370,1
1452126992,1
142319957X,1
803736800,1
1595586431,1
1603093001,1
1603094008,1
1594204292,1
1590793099,1
080241270X,1
038553874X,1
802123414,1
307405729,1
1592408419,1
081299325X,1
1591451884,1
1878424319,1
62248499,1
,1
805095152,1
316204374,1
544272994,1
1439170916,1
081298160X,1
385738765,1
62209272,1
141971189X,1
786838655,1
054574654X,1
143125478,1
679603751,1
802123414,1
1476743827,1
307594963,1
316055441,1
345544943,1
425267725,1
61950726,1
62315005,1
307957659,1
1250038820,1
1137280107,1
316246166,1
1455599719,1
014241493X,1
1595148035,1
142402516,1
None,1
1594746036,1
1607747308,1
544609719,1
080241270X,1
316380105,1
1401945163,1
802123414,1
1451667329,1
989435105,1
1137280107,1
62242407,1
1476772290,1
1455504211,1
385347405,1
1476757801,1
081298160X,1
147673075X,1
684808277,1
,1
62268341,1
1501104837,1
375869026,1
1484712951,1
61992275,1
399252517,1
544107713,1
031640876X,1
698185390,1
1455586382,1
1476746583,1
None,1
1476728747,1
62369288,1
525427651,1
1101903821,1
316403555,1
038553874X,1
None,1
1501110306,1
,1
375725601,1
393240185,1
1594487138,1
984504176,1
307410269,1
871404389,1
031640876X,1
698185390,1
1455586382,1
None,1
None,1
1476728763,1
006236930X,1
None,1
110190383X,1
None,1
393240185,1
038553874X,1
393247686,1
1455532703,1
316369152,1
307408868,1
385504527,1
62218301,1
385486804,1
62116169,1
802123414,1
761148574,1
307405729,1
1501104837,1
1451663889,1
62305212,1
736963073,1
847844773,1
1617691518,1
1476780064,1
1501100106,1
544609719,1
1623363586,1
1426211929,1
1936493969,1
545685176,1
545685168,1
756686067,1
545427711,1
054568515X,1
031640702X,1
1594633665,1
1476746583,1
1455559822,1
399168796,1
1401252303,1
1401216676,1
307908275,1
1608198065,1
1620100053,1
1476728747,1
62369288,1
081299325X,1
1455584908,1
316403555,1
62376330,1
1455584908,1
62305212,1
679603751,1
1455504211,1
805095152,1
1501100106,1
1426211929,1
385347723,1
307405729,1
62268341,1
1476791546,1
1617750255,1
307886271,1
316056898,1
1421575418,1
1421578808,1
1421579677,1
316340022,1
316263893,1
804178755,1
051515556X,1
515154296,1
006213471X,1
1455584738,1
545326990,1
545132061,1
545540607,1
1401253350,1
078512179X,1
143125478,1
62376330,1
316204374,1
307476073,1
1602862796,1
399255370,1
803741715,1
385753845,1
62351354,1
142319957X,1
1595586431,1
1603093001,1
1603094008,1
1594204292,1
1590793099,1
080241270X,1
038553874X,1
802123414,1
307405729,1
1592408419,1
081299325X,1
1591451884,1
1878424319,1
62248499,1
,1
805095152,1
316204374,1
544272994,1
1439170916,1
081298160X,1
62349872,1
385738765,1
62209272,1
141971189X,1
786838655,1
143125478,1
679603751,1
802123414,1
1476743827,1
307594963,1
316055441,1
345544943,1
143121707,1
61950726,1
425267725,1
307957659,1
1250038820,1
1137280107,1
316246166,1
1455599719,1
014241493X,1
1619634457,1
451474708,1
142402516,1
014242417X,1
1607747308,1
544609719,1
080241270X,1
1591847486,1
316380105,1
802123414,1
1451667329,1
989435105,1
1137280107,1
62242407,1
1476772290,1
1455504211,1
385347405,1
1476757801,1
081298160X,1
147673075X,1
684808277,1
,1
62268341,1
1501104837,1
1484720970,1
375869026,1
61992275,1
872866831,1
399252517,1
698185390,1
031640876X,1
1455586382,1
1476746583,1
None,1
1476728747,1
1455584908,1
1400069696,1
143125478,1
62369288,1
038553874X,1
None,1
1501110306,1
,1
375725601,1
393240185,1
1594487138,1
984504176,1
307410269,1
871404389,1
698185390,1
031640876X,1
1455586382,1
385531419,1
None,1
1476728763,1
None,1
038534497X,1
553446754,1
307405508,1
393240185,1
038553874X,1
393247686,1
1455532703,1
316369152,1
307408868,1
385504527,1
62218301,1
385486804,1
62116169,1
802123414,1
761148574,1
307405729,1
1501104837,1
1451663889,1
62305212,1
736963073,1
847844773,1
1617691518,1
1476780064,1
1501100106,1
544609719,1
1623363586,1
1426211929,1
1936493969,1
545685176,1
545685168,1
756686067,1
545427711,1
054568515X,1
1594633665,1
1476746583,1
031640702X,1
1455559822,1
525426930,1
1401241859,1
62278231,1
078519035X,1
345529197,1
1401216676,1
1476728747,1
1455584908,1
62369288,1
1400069696,1
081299325X,1
62376330,1
1455584908,1
62305212,1
679603751,1
1455504211,1
805095152,1
1501100106,1
1426211929,1
385347723,1
307405729,1
62268341,1
1476791546,1
1617750255,1
307886271,1
316056898,1
1421575418,1
1421578808,1
316263893,1
1421579677,1
316340022,1
804178755,1
515154296,1
051515556X,1
553573403,1
006213471X,1
1632152584,1
545326990,1
545132061,1
545540607,1
1632150409,1
143125478,1
62376330,1
038534919X,1
316204374,1
307476073,1
399255370,1
803741715,1
142319957X,1
803736800,1
811879542,1
1595586431,1
1603093001,1
1603094008,1
1594204292,1
1590793099,1
080241270X,1
038553874X,1
802123414,1
307405729,1
1592408419,1
081299325X,1
1591451884,1
1878424319,1
62248499,1
,1
805095152,1
316204374,1
544272994,1
1439170916,1
081298160X,1
62349872,1
None,1
1484709888,1
1484709888,1
385737955,1
143125478,1
679603751,1
802123414,1
1476743827,1
307594963,1
316055441,1
345544943,1
143121707,1
61950726,1
375714944,1
307957659,1
1250038820,1
1137280107,1
316246166,1
1455599719,1
014241493X,1
451474708,1
142402516,1
1619634457,1
1595148035,1
1607747308,1
544609719,1
080241270X,1
316380105,1
761148574,1
802123414,1
316337064,1
1451667329,1
300203446,1
812981650,1
62301233,1
1476772290,1
62385321,1
316017930,1
081298160X,1
1101903821,1
316403555,1
1400069696,1
385352549,1
1250033799,1
375869026,1
1484720970,1
61992275,1
399252517,1
307931471,1
698185390,1
031640876X,1
1476746583,1
1455586382,1
62190415,1
1476728747,1
62301233,1
143125478,1
081299325X,1
1455584908,1
None,1
385538731,1
None,1
375725601,1
385523394,1
984504176,1
316247766,1
393240185,1
1101873124,1
62282719,1
698185390,1
031640876X,1
1455586382,1
62190415,1
None,1
1476728763,1
None,1
,1
553446754,1
307957659,1
385538731,1
316369152,1
393240185,1
62301675,1
1492613320,1
1455585661,1
069116472X,1
1476755752,1
1590793099,1
1594204292,1
1476728747,1
307408868,1
385486804,1
385504527,1
62218301,1
761148574,1
802123414,1
1476794707,1
1617750255,1
074324754X,1
62305190,1
679644423,1
385538650,1
385344988,1
080413734X,1
544609719,1
316380105,1
1501100106,1
1623363586,1
451474848,1
1780674880,1
545685176,1
786965606,1
545685168,1
054568515X,1
1594633665,1
1476746583,1
62190377,1
1455559822,1
031640702X,1
1401241859,1
1401216676,1
1608198065,1
1401252303,1
307908275,1
1476728747,1
081299325X,1
62301233,1
1455584908,1
1627795073,1
1455584908,1
62369288,1
62376330,1
679603751,1
62305190,1
805095152,1
1401945163,1
1501100106,1
385347723,1
761184236,1
1101903821,1
62268341,1
316056898,1
307886271,1
None,1
1451654685,1
1416591060,1
307279189,1
544102762,1
393241629,1
1421575418,1
1421579677,1
031630221X,1
1612620248,1
316263893,1
804178755,1
515154296,1
553573403,1
1455584738,1
006213471X,1
545326990,1
545132061,1
545540607,1
1632152584,1
1632150409,1
143125478,1
62376330,1
038534919X,1
307476073,1
316204374,1
399255370,1
803741715,1
142319957X,1
803736800,1
811879542,1
1595586431,1
812994523,1
1590793099,1
1555976905,1
1603093001,1
385538731,1
080241270X,1
802123414,1
1592408419,1
1400203759,1
081299325X,1
1591451884,1
1878424319,1
1577314808,1
1572245379,1
1476728747,1
805095152,1
385352549,1
62301233,1
316204374,1
62349872,1
None,1
385738765,1
62209272,1
141971189X,1
143125478,1
679603751,1
1941393268,1
802123414,1
544279336,1
316055441,1
345544943,1
143121707,1
62315005,1
425267725,1
307957659,1
307717836,1
1250038820,1
374535450,1
1620401258,1
014241493X,1
142402516,1
1595148035,1
None,1
1594746036,1
1607747308,1
544609719,1
451474848,1
080241270X,1
316380105,1
802123414,1
316337064,1
1451667329,1
300203446,1
812981650,1
62301233,1
1476772290,1
62385321,1
316017930,1
081298160X,1
1101903821,1
316403555,1
1400069696,1
385352549,1
1250033799,1
1484720970,1
375869026,1
61992275,1
1416971718,1
399252517,1
145558231X,1
698185390,1
,1
1476746583,1
1455586382,1
1476728747,1
143125478,1
62376330,1
081299325X,1
1455584908,1
None,1
385538731,1
None,1
375725601,1
385523394,1
984504176,1
316247766,1
393240185,1
1101873124,1
62282719,1
145558231X,1
698185390,1
,1
031640876X,1
1455586382,1
1476728763,1
None,1
553446754,1
,1
1611459303,1
385538731,1
316369152,1
393240185,1
62301675,1
1492613320,1
1455585661,1
069116472X,1
1476755752,1
1590793099,1
1594204292,1
1476728747,1
307408868,1
385486804,1
385504527,1
62218301,1
761148574,1
802123414,1
1476794707,1
1617750255,1
074324754X,1
62305190,1
679644423,1
385538650,1
385344988,1
080413734X,1
544609719,1
316380105,1
1501100106,1
1623363586,1
451474848,1
1780674880,1
545685176,1
786965606,1
545685168,1
054568515X,1
446580856,1
1594633665,1
1476746583,1
399167323,1
62190377,1
785192387,1
1401216676,1
1401241859,1
1608198065,1
1419715364,1
1476728747,1
081299325X,1
1455584908,1
805095152,1
1627795073,1
1455584908,1
62369288,1
62376330,1
679603751,1
62305190,1
805095152,1
1401945163,1
1501100106,1
385347723,1
761184236,1
1101903821,1
62268341,1
316056898,1
307886271,1
None,1
1451654685,1
1416591060,1
307279189,1
544102762,1
393241629,1
1421575418,1
031630221X,1
316302171,1
031634205X,1
316258849,1
345542932,1
61785695,1
037377933X,1
804178755,1
778318346,1
545326990,1
545132061,1
545540607,1
1419712179,1
1632152584,1
62376330,1
143125478,1
038534919X,1
307476073,1
142181676,1
399255370,1
803741715,1
811879542,1
803736800,1
142319957X,1
1595586431,1
812994523,1
1590793099,1
1555976905,1
1603093001,1
385538731,1
080241270X,1
802123414,1
1592408419,1
1400203759,1
081299325X,1
1591451884,1
1878424319,1
1577314808,1
1572245379,1
1476728747,1
805095152,1
385352549,1
62301233,1
316204374,1
62349872,1
385738765,1
141971189X,1
None,1
62209272,1
143125478,1
679603751,1
1941393268,1
802123414,1
544279336,1
316055441,1
345544943,1
62315005,1
143121707,1
553418025,1
307957659,1
307717836,1
1250038820,1
374535450,1
1620401258,1
014241493X,1
144242673X,1
142402516,1
None,1
1594746036,1
1607747308,1
544609719,1
080241270X,1
451474848,1
804141231,1
802123414,1
316337064,1
1451667329,1
300203446,1
812981650,1
62301233,1
1476772290,1
62385321,1
316017930,1
081298160X,1
1101903821,1
316403555,1
1400069696,1
385352549,1
1250033799,1
1484720970,1
375869026,1
547577311,1
1416971718,1
399252517,1
1501100130,1
698185390,1
1101875054,1
1476746583,1
145558231X,1
1476728747,1
1476762724,1
1621572676,1
143125478,1
081299325X,1
None,1
385538731,1
None,1
375725601,1
385523394,1
984504176,1
316247766,1
393240185,1
1101873124,1
62282719,1
1501100130,1
698185390,1
1101875054,1
145558231X,1
1455586382,1
1476762724,1
1476728763,1
1621572749,1
None,1
553446754,1
385538731,1
316369152,1
393240185,1
62301675,1
1492613320,1
1455585661,1
069116472X,1
1476755752,1
1590793099,1
1594204292,1
1476728747,1
307408868,1
385486804,1
385504527,1
62218301,1
761148574,1
802123414,1
1476794707,1
1617750255,1
074324754X,1
62305190,1
679644423,1
385538650,1
385344988,1
080413734X,1
544609719,1
316380105,1
1501100106,1
1623363586,1
451474848,1
1780674880,1
545685176,1
786965606,1
545685168,1
054568515X,1
1501100076,1
1594633665,1
1476746583,1
1101875046,1
446580856,1
1401216676,1
1608198065,1
1419715364,1
307908275,1
785193030,1
1476728747,1
1621572676,1
1476762627,1
081299325X,1
1455584908,1
1455584908,1
62369288,1
62376330,1
679603751,1
62305190,1
805095152,1
1401945163,1
1501100106,1
385347723,1
761184236,1
1101903821,1
62268341,1
316056898,1
307886271,1
None,1
1451654685,1
1416591060,1
307279189,1
544102762,1
393241629,1
1421579758,1
1421576104,1
1612628192,1
031630221X,1
1421576880,1
345542932,1
None,1
61785695,1
804178755,1
553573403,1
545326990,1
545132061,1
1632152584,1
1419712179,1
545540607,1
143125478,1
316322423,1
62376330,1
316017930,1
307476073,1
1484716302,1
803741715,1
399255370,1
811879542,1
142319957X,1
1595586431,1
812994523,1
1590793099,1
1555976905,1
1603093001,1
385538731,1
080241270X,1
802123414,1
1592408419,1
1400203759,1
081299325X,1
1591451884,1
1878424319,1
1577314808,1
1572245379,1
1476728747,1
805095152,1
385352549,1
62301233,1
316204374,1
1442487690,1
385738765,1
62349872,1
059035342X,1
006202406X,1
143125478,1
679603751,1
1941393268,1
802123414,1
544279336,1
316055441,1
62315005,1
143121707,1
804172447,1
553386883,1
307957659,1
307717836,1
1250038820,1
374535450,1
1620401258,1
014241493X,1
142402516,1
None,1
375842209,1
1594746036,1
1607747308,1
451474848,1
804141231,1
080241270X,1
544609719,1
802123414,1
316337064,1
1451667329,1
300203446,1
812981650,1
62301233,1
1476772290,1
62385321,1
316017930,1
081298160X,1
1101903821,1
316403555,1
1400069696,1
385352549,1
1250033799,1
1484720970,1
375869026,1
61992275,1
1627793968,1
014242286X,1
698185390,1
None,1
1501100076,1
1476746583,1
698140303,1
1476728747,1
143125478,1
1476762627,1
307408868,1
081299325X,1
None,1
385538731,1
None,1
375725601,1
385523394,1
984504176,1
316247766,1
393240185,1
1101873124,1
62282719,1
698185390,1
None,1
698140303,1
1501100130,1
1939996236,1
None,1
1101910089,1
1476728763,1
1476762724,1
553446754,1
385538731,1
316369152,1
393240185,1
62301675,1
1492613320,1
1455585661,1
069116472X,1
1476755752,1
1590793099,1
1594204292,1
1476728747,1
307408868,1
385486804,1
385504527,1
62218301,1
761148574,1
802123414,1
1476794707,1
1617750255,1
074324754X,1
62305190,1
679644423,1
385538650,1
385344988,1
080413734X,1
544609719,1
316380105,1
1501100106,1
1623363586,1
451474848,1
1780674880,1
545685176,1
786965606,1
545685168,1
054568515X,1
1594633665,1
1501100076,1
1476746583,1
1101875046,1
446580856,1
1401216676,1
1608198065,1
1419715364,1
1596435739,1
307908275,1
1476728747,1
1476762627,1
1627795073,1
081299325X,1
307408868,1
1455584908,1
62369288,1
62376330,1
679603751,1
62305190,1
805095152,1
1401945163,1
1501100106,1
385347723,1
761184236,1
1101903821,1
62268341,1
316056898,1
307886271,1
None,1
1451654685,1
1416591060,1
307279189,1
544102762,1
393241629,1
1421579758,1
1421564173,1
1612628192,1
1421576104,1
1421579707,1
345542932,1
451469674,1
None,1
61785695,1
553573403,1
545326990,1
545132061,1
618871713,1
1419712179,1
1632152584,1
143125478,1
316322423,1
62376330,1
316017930,1
307476073,1
1250009340,1
399255370,1
803741715,1
142319957X,1
1484716302,1
1595586431,1
812994523,1
1590793099,1
1555976905,1
1603093001,1
385538731,1
080241270X,1
802123414,1
1592408419,1
1400203759,1
081299325X,1
1591451884,1
1878424319,1
1577314808,1
1572245379,1
1476728747,1
805095152,1
385352549,1
62301233,1
316204374,1
None,1
385738765,1
62349872,1
059035342X,1
141971189X,1
143125478,1
679603751,1
1941393268,1
802123414,1
544279336,1
553418025,1
316055441,1
62315005,1
804172447,1
143121707,1
307957659,1
307717836,1
1250038820,1
374535450,1
1620401258,1
014241493X,1
None,1
142402516,1
375842209,1
553536524,1
1607747308,1
804141231,1
080241270X,1
544609719,1
145210655X,1
802123414,1
1250060249,1
1451667329,1
1416583432,1
316337064,1
804141231,1
316017930,1
62301233,1
1476772290,1
374533555,1
62372122,1
316403555,1
812997573,1
1400069696,1
1476794707,1
1484720970,1
375869026,1
1627793968,1
61992275,1
014242286X,1
1101946350,1
698185390,1
316334502,1
None,1
None,1
1476728747,1
1594206279,1
143125478,1
307408868,1
1627795073,1
385523394,1
375725601,1
385538731,1
525427651,1
None,1
1476762724,1
62417444,1
316247766,1
984504176,1
147673075X,1
1101946350,1
698185390,1
316334502,1
None,1
None,1
None,1
62417444,1
None,1
1476728763,1
553446754,1
316322423,1
62301675,1
385538731,1
143127535,1
544104404,1
804136653,1
1455585661,1
1476755752,1
307889769,1
1595231102,1
